ACT Symbol,Security Name,Exchange,CQS Symbol,ETF,Round Lot Size,Test Issue,NASDAQ Symbol
MS$P,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",N,MSpP,N,100.0,N,MS-P
MS$Q,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",N,MSpQ,N,100.0,N,MS-Q
MSA,MSA Safety Incorporated Common Stock,N,MSA,N,100.0,N,MSA
MSB,Mesabi Trust Common Stock,N,MSB,N,100.0,N,MSB
MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",N,MSC,N,100.0,N,MSC
MSCI,MSCI Inc. Common Stock,N,MSCI,N,100.0,N,MSCI
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc. Common Stock",N,MSD,N,100.0,N,MSD
MSDL,Morgan Stanley Direct Lending Fund Common Stock,N,MSDL,N,100.0,N,MSDL
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,N,MSGE,N,100.0,N,MSGE
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),N,MSGS,N,100.0,N,MSGS
MSI,"Motorola Solutions, Inc. Common Stock",N,MSI,N,100.0,N,MSI
MSIF,"MSC Income Fund, Inc. Common Stock",N,MSIF,N,100.0,N,MSIF
MSM,"MSC Industrial Direct Company, Inc. Common Stock",N,MSM,N,100.0,N,MSM
MT,Arcelor Mittal NY Registry Shares NEW,N,MT,N,100.0,N,MT
MTAL,MAC Copper Limited Ordinary Shares,N,MTAL,N,100.0,N,MTAL
MTB,M&T Bank Corporation Common Stock,N,MTB,N,100.0,N,MTB
MTB$H,"M&T Bank Corporation Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series H",N,MTBpH,N,100.0,N,MTB-H
MTB$J,"M&T Bank Corporation Depositary Shares each representing a 1/400th ownership interest in a share of Perpetual 7.500% Non-Cumulative Preferred Stock, Series J",N,MTBpJ,N,100.0,N,MTB-J
MTD,"Mettler-Toledo International, Inc. Common Stock",N,MTD,N,100.0,N,MTD
MTDR,Matador Resources Company Common Stock,N,MTDR,N,100.0,N,MTDR
MTG,MGIC Investment Corporation Common Stock,N,MTG,N,100.0,N,MTG
MTH,Meritage Homes Corporation Common Stock,N,MTH,N,100.0,N,MTH
MTN,"Vail Resorts, Inc. Common Stock",N,MTN,N,100.0,N,MTN
MTR,Mesa Royalty Trust Common Stock,N,MTR,N,100.0,N,MTR
MTRN,Materion Corporation,N,MTRN,N,100.0,N,MTRN
MTUS,Metallus Inc. Common Shares,N,MTUS,N,100.0,N,MTUS
MTW,"Manitowoc Company, Inc. (The) Common Stock",N,MTW,N,100.0,N,MTW
MTX,Minerals Technologies Inc. Common Stock,N,MTX,N,100.0,N,MTX
MTZ,"MasTec, Inc. Common Stock",N,MTZ,N,100.0,N,MTZ
MUA,"Blackrock MuniAssets Fund, Inc Common Stock",N,MUA,N,100.0,N,MUA
MUC,"Blackrock MuniHoldings California Quality Fund, Inc.  Common Stock",N,MUC,N,100.0,N,MUC
MUE,"Blackrock MuniHoldings Quality Fund II, Inc. Common Stock",N,MUE,N,100.0,N,MUE
MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",N,MUFG,N,100.0,N,MUFG
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc. Common Stock",N,MUJ,N,100.0,N,MUJ
MUR,Murphy Oil Corporation Common Stock,N,MUR,N,100.0,N,MUR
MUSA,Murphy USA Inc. Common Stock,N,MUSA,N,100.0,N,MUSA
MUSE,TCW Multisector Credit Income ETF,N,MUSE,Y,100.0,N,MUSE
MUX,McEwen Inc. Common Stock,N,MUX,N,100.0,N,MUX
MVF,"Blackrock MuniVest Fund, Inc. Common Stock",N,MVF,N,100.0,N,MVF
MVO,MV Oil Trust Units of Beneficial Interests,N,MVO,N,100.0,N,MVO
MVT,"Blackrock MuniVest Fund II, Inc.  Common Stock",N,MVT,N,100.0,N,MVT
MWA,MUELLER WATER PRODUCTS Common Stock,N,MWA,N,100.0,N,MWA
MX,Magnachip Semiconductor Corporation Common Stock,N,MX,N,100.0,N,MX
MXE,"Mexico Equity and Income Fund, Inc. (The) Common Stock",N,MXE,N,100.0,N,MXE
MXF,"Mexico Fund, Inc. (The) Common Stock",N,MXF,N,100.0,N,MXF
MYD,"Blackrock MuniYield Fund, Inc.  Common Stock",N,MYD,N,100.0,N,MYD
MYE,"Myers Industries, Inc. Common Stock",N,MYE,N,100.0,N,MYE
MYI,"Blackrock MuniYield Quality Fund III, Inc Common Stock",N,MYI,N,100.0,N,MYI
MYN,"Blackrock MuniYield New York Quality Fund, Inc.Common Stock",N,MYN,N,100.0,N,MYN
NABL,"N-able, Inc. Common Stock",N,NABL,N,100.0,N,NABL
NAC,Nuveen California Quality Municipal Income Fund,N,NAC,N,100.0,N,NAC
NAD,Nuveen Quality Municipal Income Fund Common Stock,N,NAD,N,100.0,N,NAD
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,N,NAN,N,100.0,N,NAN
NAT,Nordic American Tankers Limited Common Stock,N,NAT,N,100.0,N,NAT
NATL,NCR Atleos Corporation Common Stock,N,NATL,N,100.0,N,NATL
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,N,NAZ,N,100.0,N,NAZ
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,N,NBB,N,100.0,N,NBB
NBHC,National Bank Holdings Corporation Common Stock,N,NBHC,N,100.0,N,NBHC
NBR,Nabors Industries Ltd.,N,NBR,N,100.0,N,NBR
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc. Common Stock,N,NBXG,N,100.0,N,NBXG
NC,"NACCO Industries, Inc. Common Stock",N,NC,N,100.0,N,NC
NCA,Nuveen California Municipal Value Fund,N,NCA,N,100.0,N,NCA
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,N,NCDL,N,100.0,N,NCDL
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,N,NCLH,N,100.0,N,NCLH
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,N,NCV,N,100.0,N,NCV
NCV$A,Virtus Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares,N,NCVpA,N,100.0,N,NCV-A
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,N,NCZ,N,100.0,N,NCZ
NCZ$A,Virtus Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares,N,NCZpA,N,100.0,N,NCZ-A
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,N,NDMO,N,100.0,N,NDMO
NE,Noble Corporation plc A Ordinary Shares,N,NE,N,100.0,N,NE
NE.A,Noble Corporation plc Tranche 2 Warrants,N,NE.WS.A,N,100.0,N,NE+A
NE.W,Noble Corporation plc Tranche 1 Warrants,N,NE.WS,N,100.0,N,NE+
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,N,NEA,N,100.0,N,NEA
NEE,"NextEra Energy, Inc. Common Stock",N,NEE,N,100.0,N,NEE
NEE$N,"NextEra Energy, Inc. Series N Junior Subordinated Debentures due March 1, 2079",N,NEEpN,N,100.0,N,NEE-N
NEE$S,"NextEra Energy, Inc. 7.299% Corporate Units",N,NEEpS,N,100.0,N,NEE-S
NEE$T,"NextEra Energy, Inc. 7.234% Corporate Units",N,NEEpT,N,100.0,N,NEE-T
NEE$U,"NextEra Energy, Inc. Series U Junior Subordinated Debentures due June 1, 2085",N,NEEpU,N,100.0,N,NEE-U
NEM,Newmont Corporation,N,NEM,N,100.0,N,NEM
NET,"Cloudflare, Inc. Class A Common Stock",N,NET,N,100.0,N,NET
NEU,NewMarket Corp Common Stock,N,NEU,N,100.0,N,NEU
NEXA,Nexa Resources S.A. Common Shares,N,NEXA,N,100.0,N,NEXA
NFG,National Fuel Gas Company Common Stock,N,NFG,N,100.0,N,NFG
NFJ,"Virtus Dividend, Interest & Premium Strategy Fund Common Shares of Beneficial Interest",N,NFJ,N,100.0,N,NFJ
NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",N,NGG,N,100.0,N,NGG
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,N,NGL,N,100.0,N,NGL
NGL$B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,N,NGLpB,N,100.0,N,NGL-B
NGL$C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,N,NGLpC,N,100.0,N,NGL-C
NGS,"Natural Gas Services Group, Inc. Common Stock",N,NGS,N,100.0,N,NGS
NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",N,NGVC,N,100.0,N,NGVC
NGVT,Ingevity Corporation Common Stock ,N,NGVT,N,100.0,N,NGVT
NHI,"National Health Investors, Inc. Common Stock",N,NHI,N,100.0,N,NHI
NI,NiSource Inc Common Stock,N,NI,N,100.0,N,NI
NIC,Nicolet Bankshares Inc. Common Stock,N,NIC,N,100.0,N,NIC
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,N,NIE,N,100.0,N,NIE
NIM,Nuveen Select Maturities Municipal Fund Common Stock,N,NIM,N,100.0,N,NIM
NINE,"Nine Energy Service, Inc. Common Stock",N,NINE,N,100.0,N,NINE
NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",N,NIO,N,100.0,N,NIO
NIQ,NIQ Global Intelligence plc Ordinary Shares,N,NIQ,N,100.0,N,NIQ
NJR,NewJersey Resources Corporation Common Stock,N,NJR,N,100.0,N,NJR
NKE,"Nike, Inc. Common Stock",N,NKE,N,100.0,N,NKE
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,N,NKX,N,100.0,N,NKX
NL,"NL Industries, Inc. Common Stock",N,NL,N,100.0,N,NL
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,N,NLOP,N,100.0,N,NLOP
NLY,Annaly Capital Management Inc. Common Stock,N,NLY,N,100.0,N,NLY
NLY$F,Annaly Capital Management Inc 6.95% Series F,N,NLYpF,N,100.0,N,NLY-F
NLY$G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,NLYpG,N,100.0,N,NLY-G
NLY$I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,N,NLYpI,N,100.0,N,NLY-I
NLY$J,Annaly Capital Management Inc. 8.875% Series J Fixed-Rate Cumulative Redeemable Preferred Stock,N,NLYpJ,N,100.0,N,NLY-J
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,N,NMAI,N,100.0,N,NMAI
NMAX,"Newsmax, Inc. Class B Common Stock",N,NMAX,N,100.0,N,NMAX
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,N,NMCO,N,100.0,N,NMCO
NMG,Nouveau Monde Graphite Inc. Common Shares,N,NMG,N,100.0,N,NMG
NMI,"Nuveen Municipal Income Fund, Inc. Common Stock",N,NMI,N,100.0,N,NMI
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,N,NMM,N,100.0,N,NMM
NMR,Nomura Holdings Inc ADR American Depositary Shares,N,NMR,N,100.0,N,NMR
NMS,Nuveen Minnesota Quality Municipal Income Fund ,N,NMS,N,100.0,N,NMS
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,N,NMT,N,100.0,N,NMT
NMZ,"Nuveen Municipal High Income Opportunity Fund Common Stock, $0.01 par value, per share",N,NMZ,N,100.0,N,NMZ
NNI,"Nelnet, Inc. Common Stock",N,NNI,N,100.0,N,NNI
NNN,"NNN REIT, Inc. Common Stock",N,NNN,N,100.0,N,NNN
NNY,Nuveen New York Municipal Value Fund Common Stock,N,NNY,N,100.0,N,NNY
NOA,North American Construction Group Ltd. Common Shares (no par),N,NOA,N,100.0,N,NOA
NOAH,Noah Holdings Limited American Depositary Shares,N,NOAH,N,100.0,N,NOAH
NOC,Northrop Grumman Corporation Common Stock,N,NOC,N,100.0,N,NOC
NOG,"Northern Oil and Gas, Inc. Common Stock",N,NOG,N,100.0,N,NOG
NOK,Nokia Corporation Sponsored American Depositary Shares,N,NOK,N,100.0,N,NOK
NOM,Nuveen Missouri Quality Municipal Income Fund ,N,NOM,N,100.0,N,NOM
NOMD,Nomad Foods Limited Ordinary Shares,N,NOMD,N,100.0,N,NOMD
NOTE,"FiscalNote Holdings, Inc. Class A common stock",N,NOTE,N,100.0,N,NOTE
NOTE.W,"FiscalNote Holdings, Inc. Warrants to purchase one share of Class A common stock, each at an exercise price of $11.50 per share",N,NOTE.WS,N,100.0,N,NOTE+
NOV,NOV Inc. Common Stock,N,NOV,N,100.0,N,NOV
NOW,"ServiceNow, Inc. Common Stock",N,NOW,N,100.0,N,NOW
NP,Neptune Insurance Holdings Inc. Class A Common Stock,N,NP,N,100.0,N,NP
NPB,"Northpointe Bancshares, Inc. Common Stock",N,NPB,N,100.0,N,NPB
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,N,NPCT,N,100.0,N,NPCT
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,N,NPFD,N,100.0,N,NPFD
NPK,"National Presto Industries, Inc. Common Stock",N,NPK,N,100.0,N,NPK
NPKI,NPK International Inc. Common Stock,N,NPKI,N,100.0,N,NPKI
NPO,Enpro Inc. Common Stock,N,NPO,N,100.0,N,NPO
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,N,NPV,N,100.0,N,NPV
NPWR,NET Power Inc. Class A Common Stock,N,NPWR,N,100.0,N,NPWR
NPWR.W,"NET Power Inc. Redeemable warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50",N,NPWR.WS,N,100.0,N,NPWR+
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,N,NQP,N,100.0,N,NQP
NRDY,Nerdy Inc. Class A Common Stock,N,NRDY,N,100.0,N,NRDY
NREF,"NexPoint Real Estate Finance, Inc. Common Stock",N,NREF,N,100.0,N,NREF
NREF$A,"NexPoint Real Estate Finance, Inc. 8.50% Series A Cumulative Redeemable Preferred Stock",N,NREFpA,N,100.0,N,NREF-A
NRG,"NRG Energy, Inc. Common Stock",N,NRG,N,100.0,N,NRG
NRGV,"Energy Vault Holdings, Inc. Common Stock",N,NRGV,N,100.0,N,NRGV
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,N,NRK,N,100.0,N,NRK
NRP,Natural Resource Partners LP Limited Partnership,N,NRP,N,100.0,N,NRP
NRT,North European Oil Royality Trust Common Stock,N,NRT,N,100.0,N,NRT
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),N,NRUC,N,100.0,N,NRUC
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,N,NSA,N,100.0,N,NSA
NSA$A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),N,NSApA,N,100.0,N,NSA-A
NSA$B,National Storage Affiliates Trust 6.000% Series B Cumulative Redeemable Preferred Shares of Beneficial Interest,N,NSApB,N,100.0,N,NSA-B
NSC,Norfolk Southern Corporation Common Stock,N,NSC,N,100.0,N,NSC
NSP,"Insperity, Inc. Common Stock",N,NSP,N,100.0,N,NSP
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,N,NTB,N,100.0,N,NTB
NTEST,NYSE Tick Pilot Test Sym-Control,N,NTEST,N,100.0,Y,NTEST
NTEST.A,NYSE Tick Pilot Test Sym-G1,N,NTEST.A,N,100.0,Y,NTEST.A
NTEST.B,NYSE Tick Pilot Test Sym-G2,N,NTEST.B,N,100.0,Y,NTEST.B
NTEST.C,Tick Pilot Test C Common Stock,N,NTEST.C,N,100.0,Y,NTEST.C
NTR,Nutrien Ltd. Common Shares,N,NTR,N,100.0,N,NTR
NTST,NetSTREIT Corp. Common Stock,N,NTST,N,100.0,N,NTST
NTZ,"Natuzzi, S.p.A.",N,NTZ,N,100.0,N,NTZ
NU,Nu Holdings Ltd. Class A Ordinary Shares,N,NU,N,100.0,N,NU
NUE,Nucor Corporation Common Stock,N,NUE,N,100.0,N,NUE
NUS,"Nu Skin Enterprises, Inc. Common Stock",N,NUS,N,100.0,N,NUS
NUV,"Nuveen Municipal Value Fund, Inc. Common Stock",N,NUV,N,100.0,N,NUV
NUVB,Nuvation Bio Inc. Class A Common Stock,N,NUVB,N,100.0,N,NUVB
NUVB.W,Nuvation Bio Inc. Warrants,N,NUVB.WS,N,100.0,N,NUVB+
NUW,Nuveen AMT-Free Municipal Value Fund,N,NUW,N,100.0,N,NUW
NVG,Nuveen AMT-Free Municipal Credit Income Fund ,N,NVG,N,100.0,N,NVG
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),N,NVGS,N,100.0,N,NVGS
NVO,Novo Nordisk A/S Common Stock,N,NVO,N,100.0,N,NVO
NVR,"NVR, Inc. Common Stock",N,NVR,N,10.0,N,NVR
NVRI,Enviri Corporation Common Stock,N,NVRI,N,100.0,N,NVRI
NVS,Novartis AG Common Stock,N,NVS,N,100.0,N,NVS
NVST,Envista Holdings Corporation Common Stock,N,NVST,N,100.0,N,NVST
NVT,nVent Electric plc Ordinary Shares ,N,NVT,N,100.0,N,NVT
NWG,"NatWest Group plc American Depositary Shares, (each representing two (2) Ordinary Shares)",N,NWG,N,100.0,N,NWG
NWN,Northwest Natural Holding Company Common Stock,N,NWN,N,100.0,N,NWN
NX,Quanex Building Products Corporation Common Stock,N,NX,N,100.0,N,NX
NXC,Nuveen California Select Tax-Free Income Portfolio Common Stock,N,NXC,N,100.0,N,NXC
NXDR,"Nextdoor Holdings, Inc. Class A Common Stock",N,NXDR,N,100.0,N,NXDR
NXDT,NexPoint Diversified Real Estate Trust Common Stock,N,NXDT,N,100.0,N,NXDT
NXDT$A,NexPoint Diversified Real Estate Trust 5.50% Series A Cumulative Preferred Shares ($25.00 liquidation preference per share),N,NXDTpA,N,100.0,N,NXDT-A
NXE,Nexgen Energy Ltd. Common Shares,N,NXE,N,100.0,N,NXE
NXG,NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,N,NXG,N,100.0,N,NXG
NXJ,Nuveen New Jersey Qualified Municipal Fund ,N,NXJ,N,100.0,N,NXJ
NXN,Nuveen New York Select Tax-Free Income Portfolio Common Stock,N,NXN,N,100.0,N,NXN
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,N,NXP,N,100.0,N,NXP
NXRT,"NexPoint Residential Trust, Inc. Common Stock",N,NXRT,N,100.0,N,NXRT
NYC,American Strategic Investment Co. Class A Common Stock,N,NYC,N,100.0,N,NYC
NYT,New York Times Company (The) Common Stock,N,NYT,N,100.0,N,NYT
NZF,Nuveen Municipal Credit Income Fund ,N,NZF,N,100.0,N,NZF
O,Realty Income Corporation Common Stock,N,O,N,100.0,N,O
OAK$A,"Brookfield Oaktree Holdings, LLC 6.625% Series A Preferred Units",N,OAKpA,N,100.0,N,OAK-A
OAK$B,"Brookfield Oaktree Holdings, LLC 6.550% Series B Preferred Units",N,OAKpB,N,100.0,N,OAK-B
OBDC,Blue Owl Capital Corporation Common Stock,N,OBDC,N,100.0,N,OBDC
OBK,"Origin Bancorp, Inc. Common Stock",N,OBK,N,100.0,N,OBK
OC,Owens Corning Inc Common Stock New,N,OC,N,100.0,N,OC
OCFT,"OneConnect Financial Technology Co., Ltd. American Depositary Shares, each representing thirty ordinary shares",N,OCFT,N,100.0,N,OCFT
ODC,Oil-Dri Corporation Of America Common Stock,N,ODC,N,100.0,N,ODC
ODV,Osisko Development Corp. Common Shares,N,ODV,N,100.0,N,ODV
OEC,Orion S.A. Common Shares,N,OEC,N,100.0,N,OEC
OFG,OFG Bancorp Common Stock,N,OFG,N,100.0,N,OFG
OGE,OGE Energy Corp Common Stock,N,OGE,N,100.0,N,OGE
OGN,Organon & Co. Common Stock ,N,OGN,N,100.0,N,OGN
OGS,"ONE Gas, Inc. Common Stock",N,OGS,N,100.0,N,OGS
OHI,"Omega Healthcare Investors, Inc. Common Stock",N,OHI,N,100.0,N,OHI
OI,"O-I Glass, Inc. Common Stock",N,OI,N,100.0,N,OI
OIA,Invesco Municipal Income Opportunities Trust Common Stock,N,OIA,N,100.0,N,OIA
OII,"Oceaneering International, Inc. Common Stock",N,OII,N,100.0,N,OII
OIS,"Oil States International, Inc. Common Stock",N,OIS,N,100.0,N,OIS
OKE,"ONEOK, Inc. Common Stock",N,OKE,N,100.0,N,OKE
OKLO,Oklo Inc. Class A common stock,N,OKLO,N,100.0,N,OKLO
OLN,Olin Corporation Common Stock,N,OLN,N,100.0,N,OLN
OLP,"One Liberty Properties, Inc. Common Stock",N,OLP,N,100.0,N,OLP
OMC,Omnicom Group Inc. Common Stock,N,OMC,N,100.0,N,OMC
OMF,"OneMain Holdings, Inc. Common Stock",N,OMF,N,100.0,N,OMF
OMI,"Owens & Minor, Inc. Common Stock",N,OMI,N,100.0,N,OMI
ONIT,Onity Group Inc. Common Stock,N,ONIT,N,100.0,N,ONIT
ONL,Orion Properties Inc. Common Stock,N,ONL,N,100.0,N,ONL
ONON,On Holding AG Class A Ordinary Shares,N,ONON,N,100.0,N,ONON
ONTF,"ON24, Inc. Common Stock",N,ONTF,N,100.0,N,ONTF
ONTO,Onto Innovation Inc. Common Stock,N,ONTO,N,100.0,N,ONTO
OOMA,"Ooma, Inc. Common Stock",N,OOMA,N,100.0,N,OOMA
OPAD,Offerpad Solutions Inc. Class A Common Stock,N,OPAD,N,100.0,N,OPAD
OPFI,OppFi Inc. Class A Common Stock,N,OPFI,N,100.0,N,OPFI
OPFI.W,OppFi Inc. Warrants,N,OPFI.WS,N,100.0,N,OPFI+
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. Common Stock",N,OPP,N,100.0,N,OPP
OPP$A,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.375% Series A Cumulative Preferred Stock",N,OPPpA,N,100.0,N,OPP-A
OPP$B,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.75% Series B Cumulative Preferred Stock",N,OPPpB,N,100.0,N,OPP-B
OPY,"Oppenheimer Holdings, Inc. Class A Common Stock (DE)",N,OPY,N,100.0,N,OPY
OR,OR Royalties Inc. Common Shares,N,OR,N,100.0,N,OR
ORA,"Ormat Technologies, Inc. Common Stock",N,ORA,N,100.0,N,ORA
ORC,"Orchid Island Capital, Inc. Common Stock",N,ORC,N,100.0,N,ORC
ORCL,Oracle Corporation Common Stock,N,ORCL,N,100.0,N,ORCL
ORI,Old Republic International Corporation Common Stock,N,ORI,N,100.0,N,ORI
ORN,"Orion Group Holdings, Inc. Common",N,ORN,N,100.0,N,ORN
OSCR,"Oscar Health, Inc. Class A Common Stock",N,OSCR,N,100.0,N,OSCR
OSK,Oshkosh Corporation (Holding Company)Common Stock,N,OSK,N,100.0,N,OSK
OTF,Blue Owl Technology Finance Corp. Common Stock,N,OTF,N,100.0,N,OTF
OTIS,Otis Worldwide Corporation Common Stock ,N,OTIS,N,100.0,N,OTIS
OUT,OUTFRONT Media Inc. Common Stock,N,OUT,N,100.0,N,OUT
OVV,Ovintiv Inc. (DE),N,OVV,N,100.0,N,OVV
OWL,Blue Owl Capital Inc. Class A Common Stock,N,OWL,N,100.0,N,OWL
OWLT,"Owlet, Inc. Class A Common Stock",N,OWLT,N,100.0,N,OWLT
OXM,"Oxford Industries, Inc. Common Stock",N,OXM,N,100.0,N,OXM
OXY,Occidental Petroleum Corporation Common Stock,N,OXY,N,100.0,N,OXY
OXY.W,Occidental Petroleum Corporation Warrants ,N,OXY.WS,N,100.0,N,OXY+
PAAS,Pan American Silver Corp. Common Stock,N,PAAS,N,100.0,N,PAAS
PAC,"Grupo Aeroportuario Del Pacifico, S.A. B. de C.V. Grupo Aeroportuario Del Pacifico, S.A. de C.V. (each representing 10 Series B shares)",N,PAC,N,100.0,N,PAC
PACK,Ranpak Holdings Corp Class A Common Stock,N,PACK,N,100.0,N,PACK
PACS,"PACS Group, Inc. Common Stock",N,PACS,N,100.0,N,PACS
PAG,"Penske Automotive Group, Inc. Common Stock",N,PAG,N,100.0,N,PAG
PAGS,PagSeguro Digital Ltd. Class A Common Shares,N,PAGS,N,100.0,N,PAGS
PAI,Western Asset Investment Grade Income Fund Inc.,N,PAI,N,100.0,N,PAI
PAII,Pyrophyte Acquisition Corp. II Class A Ordinary Shares,N,PAII,N,100.0,N,PAII
PAII.U,"Pyrophyte Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",N,PAII.U,N,100.0,N,PAII=
PAII.W,"Pyrophyte Acquisition Corp. II Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share",N,PAII.WS,N,100.0,N,PAII+
PAM,Pampa Energia S.A.,N,PAM,N,100.0,N,PAM
PAR,PAR Technology Corporation Common Stock,N,PAR,N,100.0,N,PAR
PARR,"Par Pacific Holdings, Inc.  Common Stock",N,PARR,N,100.0,N,PARR
PATH,"UiPath, Inc. Class A Common Stock",N,PATH,N,100.0,N,PATH
PAXS,PIMCO Access Income Fund Common Shares of Beneficial Interest,N,PAXS,N,100.0,N,PAXS
PAY,"Paymentus Holdings, Inc. Class A Common Stock",N,PAY,N,100.0,N,PAY
PAYC,"Paycom Software, Inc. Common Stock",N,PAYC,N,100.0,N,PAYC
PB,"Prosperity Bancshares, Inc. Common Stock",N,PB,N,100.0,N,PB
PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),N,PBA,N,100.0,N,PBA
PBF,PBF Energy Inc. Class A Common Stock,N,PBF,N,100.0,N,PBF
PBH,Prestige Consumer Healthcare Inc. Common Stock,N,PBH,N,100.0,N,PBH
PBI,Pitney Bowes Inc. Common Stock,N,PBI,N,100.0,N,PBI
PBI$B,Pitney Bowes Inc 6.70% Notes Due 2043,N,PBIpB,N,100.0,N,PBI-B
PBR,Petroleo Brasileiro S.A. Petrobras ADS,N,PBR,N,100.0,N,PBR
PBR.A,Petroleo Brasileiro S.A. Petrobras American Depositary Shares representing Preferred Shares,N,PBR.A,N,100.0,N,PBR.A
PBT,Permian Basin Royalty Trust Common Stock,N,PBT,N,100.0,N,PBT
PCF,High Income Securities Fund Common Stock,N,PCF,N,100.0,N,PCF
PCG,Pacific Gas & Electric Co. Common Stock,N,PCG,N,100.0,N,PCG
PCG$X,PG&E Corp 6.000% Series A Mandatory Convertible Preferred Stock,N,PCGpX,N,100.0,N,PCG-X
PCM,"PCM Fund, Inc. Common Stock",N,PCM,N,100.0,N,PCM
PCN,Pimco Corporate & Income Strategy Fund Common Stock,N,PCN,N,100.0,N,PCN
PCOR,"Procore Technologies, Inc. Common Stock",N,PCOR,N,100.0,N,PCOR
PCQ,PIMCO California Municipal Income Fund Common Stock,N,PCQ,N,100.0,N,PCQ
PD,"PagerDuty, Inc. Common Stock",N,PD,N,100.0,N,PD
PDCC,Pearl Diver Credit Company Inc. Common Stock,N,PDCC,N,100.0,N,PDCC
